rowID.x,treatment,wordCount,cluster,enviroCharity,age,female,region,edu_n,inc,poli_n,voteD,voteR,PEBs,time,intent,warmGlow,ccIndex,enviroID,id_enviro,cc_Seriousness,cc_harmTime,cc_personalHarm,cc_cause,wg_good,wg_positive,cc_humancause,cc_denial,control,extrinsic,intrinsic,after
442,2,187,Most Concerned,1,33,1,South,2,62.5,-1,0,1,0.5290571156173168,2,0.36358840609920234,1.6695415869720311,1.738602314892169,0.4156294311826476,5,4,3,4,3,7,7,1,0,0,0,1,1
443,0,119,Most Concerned,0,27,0,West,2,12.5,-2,0,1,0.1491170428096364,1,0.6797746526801353,1.6492795615012592,-0.3807042823111537,0.641700671416183,7,3,2,4,3,7,7,1,0,1,0,0,0
443,0,119,Most Concerned,0,27,0,West,2,12.5,-2,0,1,0.2470199444598685,2,0.38390988477897287,1.6695415869720311,-0.39705296045166305,0.6490650303768886,7,3,2,4,3,7,7,1,0,1,0,0,1
444,2,1,Most Engaged,0,43,0,Midwest,5,32.5,-2,0,1,0.13073908458216815,1,0.3128847379163169,-0.508733057251456,-0.2955265973372605,-0.18108837907532013,7,3,3,3,2,5,6,0,0,0,0,1,0
444,2,1,Most Engaged,0,43,0,Midwest,5,32.5,-2,0,1,0.15502043326985876,2,0.41069554933714697,-0.36287923538583505,0.6407205385391871,-0.3633188455003091,7,3,3,4,3,6,5,1,0,0,0,1,1
445,0,102,Most Concerned,0,32,0,Midwest,6,32.5,1,1,0,-0.04392205767340852,1,-0.267721947976013,0.21784312256050406,-1.2738978016706648,-0.4137788998001109,5,3,3,2,3,6,6,1,0,1,0,0,0
445,0,102,Most Concerned,0,32,0,Midwest,6,32.5,1,1,0,0.048781133120714325,2,-0.07273192843614167,-1.0461167510724536,0.6416361910192022,-0.3826833191566613,3,3,4,3,3,5,5,1,0,1,0,0,1
446,2,47,Most Engaged,1,32,0,West,5,62.5,2,1,0,0.8572126597900056,1,0.9576166407950526,1.6492795615012592,2.8830276443883776,0.5834704237526284,6,4,4,4,3,7,7,1,0,0,0,1,0
446,2,47,Most Engaged,1,32,0,West,5,62.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
447,2,17,Most Engaged,1,30,0,West,5,62.5,2,1,0,0.2914711468364492,1,0.4272239119468568,0.9444193023724641,-1.200812542893026,-0.3798744220301643,6,4,2,2,3,7,6,1,0,0,0,1,0
447,2,17,Most Engaged,1,30,0,West,5,62.5,2,1,0,0.32602922034194926,2,0.10735212797742394,-0.37152509773682985,-0.39613730797164787,-0.46888687699020104,6,3,3,3,1,5,6,0,1,0,0,1,1
448,0,84,Most Engaged,0,38,1,South,5,62.5,2,1,0,0.06633397454697539,1,0.43364808919211506,1.6492795615012592,2.8830276443883776,-0.1529309878006414,6,4,4,4,3,7,7,1,0,1,0,0,0
448,0,84,Most Engaged,0,38,1,South,5,62.5,2,1,0,0.030498443252478104,2,0.5511877674717184,1.6695415869720311,2.776375813883019,0.12102944783038438,7,4,4,4,3,7,7,1,0,1,0,0,1
449,2,52,Most Concerned,1,34,0,Northeast,2,32.5,1,1,0,0.2980422378913879,1,0.3968301170952038,1.6492795615012592,0.6828446069961438,-0.178231583819823,5,3,3,4,3,7,7,1,0,0,0,1,0
449,2,52,Most Concerned,1,34,0,Northeast,2,32.5,1,1,0,0.32439188871269226,2,0.5106216095513393,1.6695415869720311,0.6407205385391871,0.2041779327573703,6,3,3,4,3,7,7,1,0,0,0,1,1
450,0,85,Most Concerned,0,28,1,West,3,12.5,2,1,0,0.03857241473328129,1,0.44029044482039414,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,1,0,0,0
450,0,85,Most Concerned,0,28,1,West,3,12.5,2,1,0,0.3208771797722058,2,0.893665211404241,1.6695415869720311,2.776375813883019,0.5252891423027863,7,4,4,4,3,7,7,1,0,1,0,0,1
451,2,70,Most Concerned,1,40,0,Midwest,2,62.5,2,1,0,-0.1637715745166937,1,0.3000338902724493,1.6492795615012592,-2.3374466909779623,-0.055082671856145876,4,3,2,2,2,7,7,0,0,0,0,1,0
451,2,70,Most Concerned,1,40,0,Midwest,2,62.5,2,1,0,0.16155019964406223,2,0.482877264221109,1.6695415869720311,0.7017444683813342,0.1843040586302059,4,4,3,3,3,7,7,1,0,0,0,1,1
452,0,142,Doubtful and Dismissive,0,28,0,West,2,32.5,NA,NA,NA,0.24871946395689842,1,-0.2659169545344324,-6.939339072143271,-3.461988412866644,-1.6376240776689535,5,1,4,1,2,1,1,0,0,1,0,0,0
452,0,142,Doubtful and Dismissive,0,28,0,West,2,32.5,NA,NA,NA,0.22999406610987808,2,-0.16927199767796766,-6.477433427161423,-3.627843054708432,-1.230366978874002,7,1,4,1,2,1,1,0,0,1,0,0,1
